Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8529747,2019-02-05 05:43:11,2019-02-05 05:30:34,7846047,2369506194,7846047,302,871,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/529/SRR8529747.sralite.1,SRX5333117,BONUP,WGA,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP183638,PRJNA403474,,403474,SRS4327419,SAMN10774993,simple,2505754,Methylomonas sp. JGI 01_C17,Gp0207850,,,,,,,no,,,,,JGI,SRA844202,,public,DF65A028A3A80F088703F9AECD28565B,F98C76591D64CBFA851C1566A5791641
SRR8952884,2019-05-21 15:05:11,2019-04-24 19:35:15,1683699,457512079,1683699,271,228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR008/8952/SRR8952884/SRR8952884.lite.1,SRX5732708,JG3u15,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,704585DA0A220922FF754D2ADB4C0AF7,600B17FCB875318693D810644500CD6A
SRR8952885,2019-05-21 15:05:11,2019-04-24 19:35:14,1455369,396318998,1455369,272,196,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/952/SRR8952885.sralite.1,SRX5732707,JG3u11,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,4ACD1373C6FA2934D3E7B911A4D43BF0,09CDC844F5DBEDA459DCE23E3BD194AC
SRR8952886,2019-05-21 15:05:11,2019-04-24 19:35:25,1636309,444671604,1636309,271,220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR008/8952/SRR8952886/SRR8952886.lite.1,SRX5732706,JG3u8,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,9C595B713C5B1992000162740A558DA3,C2D9ED58892AC5B51FB8BF306E0A5096
SRR8952887,2019-05-21 15:05:11,2019-04-24 19:35:28,1572486,427289100,1572486,271,213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/952/SRR8952887.sralite.1,SRX5732705,JG3u7,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,501C822DA3F6A0050211AA6BC64D0B78,32376CAC9B8F96CAF629C74816A9E01B
SRR8952888,2019-05-21 15:05:11,2019-04-24 19:35:28,1955073,526563393,1955073,269,258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR008/952/SRR8952888.sralite.1,SRX5732704,JG3u5,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,924A245427B2B58D55906BF542DE38A5,251E8BC6217CF80183C1CCE02B6A15A3
SRR8952889,2019-05-21 15:05:11,2019-04-24 19:35:11,1296852,355163173,1296852,273,179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/952/SRR8952889.sralite.1,SRX5732703,JG3u3,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,D4DB6209F5F0228F0459EDBFC203223E,52B904A454FCF0DDCDD6CDE667B52079
SRR8952890,2019-05-21 15:05:11,2019-04-24 19:35:19,1572770,433974431,1572770,275,216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/952/SRR8952890.sralite.1,SRX5732702,JG3u2,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP193793,PRJNA535342,,535342,SRS4670099,SAMN11493406,simple,95641,Methylomicrobium buryatense,JG3 mutants,,,,,,,no,,,,,UNIVERSITY OF WASHINGTON,SRA879435,,public,790D7A08E788DABFA93CDBF84AE9356C,85B201077D35507BEBC474F393A29944
SRR6828320,2019-04-01 00:28:22,2018-03-22 10:25:21,163482,1774287124,0,10853,6031,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/828/SRR6828320/SRR6828320.lite.1,SRX3784410,DH-1_PacBio,WGS,RANDOM,GENOMIC,SINGLE,0,0,PACBIO_SMRT,PacBio RS II,SRP135166,PRJNA312260,,312260,SRS3037585,SAMN04496853,simple,1727196,Methylomonas sp. DH-1,Methylomonas sp. DH-1,,,,,,,no,,,,,KOREA RESEARCH INSTITUTE OF BIOSCIENCE AND BIOTECHNOLOGY (KRIBB),SRA666019,,public,149EFCFD1AEDD54EB77F91C12A59A511,39C580BEB7620CB868E01415BD365AF8
SRR6828321,2019-04-01 00:28:22,2018-03-13 03:00:53,5357118,1617849636,5357118,302,1034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/828/SRR6828321.sralite.1,SRX3784409,DH-1_Illumina,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP135166,PRJNA312260,,312260,SRS3037585,SAMN04496853,simple,1727196,Methylomonas sp. DH-1,Methylomonas sp. DH-1,,,,,,,no,,,,,KOREA RESEARCH INSTITUTE OF BIOSCIENCE AND BIOTECHNOLOGY (KRIBB),SRA666019,,public,D63EC1863B8D14A16D7E0260EDE1AFED,00C4CE10EB472E24E3FD0F76DB209056
ERR2103123,2017-08-31 07:53:26,2022-07-23 16:01:08,45234,22093651,45234,488,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2103/ERR2103123/ERR2103123.lite.2,ERX2160382,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883783,SAMEA104224765,simple,129805,methanotroph 'isolate 2',SAMEA104224765,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,F494B7E02ADB1CC189034C31FB70606C,A54443762C6CA3A6B1364E85757F8634
ERR2103124,2017-08-31 07:53:26,2022-07-20 12:10:35,42985,20995504,42985,488,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103124/ERR2103124.lite.2,ERX2160383,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883784,SAMEA104224766,simple,129805,methanotroph 'isolate 2',SAMEA104224766,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,08BC6910504E3FF02604185254BB3F24,99980E7D62363B69030FFA776A3B6107
ERR2103125,2017-08-31 07:53:26,2022-07-17 05:51:48,67776,33106217,67776,488,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103125/ERR2103125.lite.2,ERX2160384,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883785,SAMEA104224767,simple,129805,methanotroph 'isolate 2',SAMEA104224767,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,3330ACC87032B330A67C69CD02F740B0,654FEC6A51149DC5CBFD679649D7E140
ERR2103126,2017-08-31 07:53:26,2022-07-23 16:01:17,59558,29089963,59558,488,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103126/ERR2103126.lite.2,ERX2160385,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883786,SAMEA104224768,simple,129805,methanotroph 'isolate 2',SAMEA104224768,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,15A97A4A49250E0CADA701B666E77215,2AC55AF80FEF427AF95E982288B237D6
ERR2103127,2017-08-31 07:53:26,2022-07-14 08:53:22,45772,22357007,45772,488,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103127/ERR2103127.lite.2,ERX2160386,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883787,SAMEA104224769,simple,129805,methanotroph 'isolate 2',SAMEA104224769,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,3FB69D955E05B9307D78F66AD640A1F5,443F5150B421FC9C4DD7827D7E643001
ERR2103128,2017-08-31 07:53:26,2022-07-21 15:11:14,57314,27994778,57314,488,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2103/ERR2103128/ERR2103128.lite.2,ERX2160387,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883788,SAMEA104224770,simple,129805,methanotroph 'isolate 2',SAMEA104224770,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,5B53438BC40A53E9D2EC9460FC8A085D,7FF81656570A9E8B32B4DC675C836E6A
ERR2103129,2017-08-31 07:53:26,2022-07-23 16:01:05,39663,19373335,39663,488,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2103/ERR2103129/ERR2103129.lite.2,ERX2160388,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883789,SAMEA104224771,simple,129805,methanotroph 'isolate 2',SAMEA104224771,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,E7246F6EB3500BA33074B7CA07D5B516,8E13424AF696D864F084B6BA90C98C92
ERR2103130,2017-08-31 07:53:26,2022-07-15 15:54:09,83923,40996205,83923,488,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103130/ERR2103130.lite.2,ERX2160389,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883790,SAMEA104224772,simple,129805,methanotroph 'isolate 2',SAMEA104224772,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,F2449B944F67294D9417B7D8159D09B0,E52E1BD535B5DD48227FC4343CF55D14
ERR2103131,2017-08-31 07:53:26,2022-07-21 20:08:47,66181,32325680,66181,488,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103131/ERR2103131.lite.2,ERX2160390,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883791,SAMEA104224773,simple,129805,methanotroph 'isolate 2',SAMEA104224773,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1015637,,public,7ACCFB8F16AB84C9AAB1C2A165040B9A,A3466484940B2DCEE247833DB5899CA4
ERR2103132,2017-08-31 07:53:26,2022-07-23 16:02:48,49261,24068415,49261,488,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2103/ERR2103132/ERR2103132.lite.2,ERX2160391,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883844,SAMEA104224826,simple,129805,methanotroph 'isolate 2',SAMEA104224826,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,267B8543E582986AB7EB3D044778D18E,36FA4989CCC5876609F5B49DEA997FB4
ERR2103133,2017-08-31 07:53:26,2022-07-23 16:01:09,72447,35376788,72447,488,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103133/ERR2103133.lite.2,ERX2160392,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883845,SAMEA104224827,simple,129805,methanotroph 'isolate 2',SAMEA104224827,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,2A4718C3A6A520C5BB3D39482C7A3E1E,1869E6F0F1C9703652893FD2AD1AE755
ERR2103134,2017-08-31 07:53:26,2022-07-13 02:00:47,50479,24653056,50479,488,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103134/ERR2103134.lite.2,ERX2160393,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883846,SAMEA104224828,simple,129805,methanotroph 'isolate 2',SAMEA104224828,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,46666A171855E3B2934215DC2680F40F,C784ABF6758E5008897C035F3287409E
ERR2103135,2017-08-31 07:53:26,2022-07-23 16:01:25,77693,37976047,77693,488,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103135/ERR2103135.lite.2,ERX2160394,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883847,SAMEA104224829,simple,129805,methanotroph 'isolate 2',SAMEA104224829,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,A17FCD422FA2DAC10F79FEA9150B539B,8572BFD7224EB0C9862BBE0F1F3567C9
ERR2103136,2017-08-31 07:53:26,2022-07-18 01:28:43,69494,33935227,69494,488,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2103/ERR2103136/ERR2103136.lite.2,ERX2160395,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883848,SAMEA104224830,simple,129805,methanotroph 'isolate 2',SAMEA104224830,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,86634094AFC192FF705BA7B6EAA95C24,0CF3396E8DE56ACC5E24AFA8FAA87B28
ERR2103137,2017-08-31 07:53:26,2022-07-23 16:01:06,46728,22829771,46728,488,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103137/ERR2103137.lite.2,ERX2160396,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883849,SAMEA104224831,simple,129805,methanotroph 'isolate 2',SAMEA104224831,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,30A7E0659B574314948F5B4D9808FA50,A360C3FADBEC6FA5B6F2A8DB8F2FDA2B
ERR2103138,2017-08-31 07:53:26,2022-07-13 09:17:12,69117,33766610,69117,488,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2103/ERR2103138/ERR2103138.lite.2,ERX2160397,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883850,SAMEA104224832,simple,129805,methanotroph 'isolate 2',SAMEA104224832,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,AF3EF8EFB4E750733195636CE30AD11E,3C9EA0B57E7887237EEADA4819B12715
ERR2103139,2017-08-31 07:53:26,2022-07-12 17:31:21,81447,39765339,81447,488,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2103/ERR2103139/ERR2103139.lite.2,ERX2160398,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883851,SAMEA104224833,simple,129805,methanotroph 'isolate 2',SAMEA104224833,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,3F274C2D8DB7187A1B47C6EC105BD8B3,D69C2782C01C21C0DD227ED75AF801C6
ERR2103140,2017-08-31 07:53:26,2022-07-22 16:54:06,32004,15629107,32004,488,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2103/ERR2103140/ERR2103140.lite.2,ERX2160399,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883852,SAMEA104224834,simple,129805,methanotroph 'isolate 2',SAMEA104224834,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,7509D8C98C1BAB20C9F5043B311B785A,D0D7D114F4658A3436176E27C5020175
ERR2103141,2017-08-31 07:53:26,2022-07-13 09:17:23,69686,34056901,69686,488,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103141/ERR2103141.lite.2,ERX2160400,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883853,SAMEA104224835,simple,129805,methanotroph 'isolate 2',SAMEA104224835,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,C9D9671465752D97FC6DDCCAC9451FED,4E8B71AA86B85F2D6A7B5DE4D39E829F
ERR2103142,2017-08-31 07:53:26,2022-07-23 16:01:12,86800,42428272,86800,488,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2103/ERR2103142/ERR2103142.lite.2,ERX2160401,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883854,SAMEA104224836,simple,129805,methanotroph 'isolate 2',SAMEA104224836,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,D3F702F4868A41D9DD3CF65652048F70,D90D0D875020B195FAAABF443DE64452
ERR2103143,2017-08-31 07:53:26,2022-07-22 00:50:33,63345,30963898,63345,488,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2103/ERR2103143/ERR2103143.lite.2,ERX2160402,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883855,SAMEA104224837,simple,129805,methanotroph 'isolate 2',SAMEA104224837,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,F60D4199D8D4CDE600085D0FB9093BE4,3833BB4F2A2482678FF8D8000363B526
ERR2103144,2017-08-31 07:53:26,2022-07-14 06:11:09,70569,34468209,70569,488,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR002/2103/ERR2103144/ERR2103144.lite.2,ERX2160403,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883856,SAMEA104224838,simple,129805,methanotroph 'isolate 2',SAMEA104224838,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,2814CC23316D892F415B6D8C00D9747E,6C260ED2EB92ACE89F5D07C6ED43C129
ERR2103145,2017-08-31 07:53:26,2022-07-17 14:06:29,75080,36704751,75080,488,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR002/2103/ERR2103145/ERR2103145.lite.2,ERX2160404,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883857,SAMEA104224839,simple,129805,methanotroph 'isolate 2',SAMEA104224839,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,76A6223818651B7703D3661EFD7F9D94,8EBCAF6281A016975C05A11A58D4C509
ERR2103146,2017-08-31 07:53:26,2022-07-23 16:01:25,64918,31735701,64918,488,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2103/ERR2103146/ERR2103146.lite.2,ERX2160405,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883858,SAMEA104224840,simple,129805,methanotroph 'isolate 2',SAMEA104224840,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,4BC2DBBBC8444DFEA1FC9E964B3DEDF3,8444E59F15BF84AE17079F846F1CE38C
ERR2103147,2017-08-31 07:53:26,2022-07-13 09:17:22,88684,43324388,88684,488,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103147/ERR2103147.lite.2,ERX2160406,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883859,SAMEA104224841,simple,129805,methanotroph 'isolate 2',SAMEA104224841,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,C99BACD8DF24A2386D6152484709A279,B47AA8D0DC66BBC406AD988D43D69003
ERR2103148,2017-08-31 07:53:26,2022-07-18 01:28:55,133279,65158571,133279,488,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/ERR002/2103/ERR2103148/ERR2103148.lite.2,ERX2160407,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883860,SAMEA104224842,simple,129805,methanotroph 'isolate 2',SAMEA104224842,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,67E62E6BF877AD7902DB367A158D8D1E,62E86DF41BFA9EB952DF0847FBC21658
ERR2103149,2017-08-31 07:53:26,2022-07-23 16:01:06,20795,10164779,20795,488,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR002/2103/ERR2103149/ERR2103149.lite.2,ERX2160408,unspecified,AMPLICON,PCR,GENOMIC,PAIRED,12,0,ILLUMINA,Illumina MiSeq,ERP039584,PRJEB37235,,400878,ERS1883861,SAMEA104224843,simple,129805,methanotroph 'isolate 2',SAMEA104224843,,,,,,,no,,,,,INSTITUE OF SOIL SCIENCE,ERA1016065,,public,14DF8054A908DA5298A616B13549BAF4,5DAD2F61F12D0A55E44EE7FFC4141C59
ERR2392181,2018-07-03 17:51:52,2018-07-08 09:11:50,715785,367710239,715785,513,234,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/392/ERR2392181/ERR2392181.sralite.1,ERX2432984,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,400,0,ILLUMINA,Illumina MiSeq,ERP107457,PRJEB25534,,471462,ERS2281635,SAMEA104680252,simple,430,Methylobacter capsulatus,SAMEA104680252,,,,,,,no,,,,,NIOO KNAW,ERA1245005,,public,60AAA83318BFC43D9E97B1F45292928F,28F8A987C577F1F9C5315A992F13321E
SRR6482569,2018-03-05 11:19:28,2018-03-05 11:16:43,88816,14603111,47188,164,6,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/482/SRR6482569.sralite.1,SRX3572405,UBA10906_library,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP130174,PRJNA417962,3,417962,SRS2843375,SAMN08019888,simple,1933926,Methylococcaceae bacterium,UBA10906,,,,,,,no,,,,,UNIVERSITY OF QUEENSLAND,SRA647941,,public,0ACD5550BC2833198E3460B8742BA2FD,7736295AC5B927D289142EA3E4F57A1C
SRR6488119,2018-02-23 12:48:19,2018-02-23 11:09:17,571899,108224100,510342,189,27,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/488/SRR6488119.sralite.1,SRX3578166,UBA12269_library,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP130174,PRJNA417962,3,417962,SRS2847896,SAMN08018511,simple,1933926,Methylococcaceae bacterium,UBA12269,,,,,,,no,,,,,UNIVERSITY OF QUEENSLAND,SRA648617,,public,2C0858F2146937273E778D62B4FCEBCC,B099000CED33219F7AEF065AD740BBBA
SRR6486463,2018-02-23 12:00:25,2018-02-23 10:52:05,201075,38262739,177764,190,21,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/486/SRR6486463.sralite.1,SRX3576434,UBA8825_library,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP130174,PRJNA417962,3,417962,SRS2846316,SAMN08018430,simple,1933926,Methylococcaceae bacterium,UBA8825,,,,,,,no,,,,,UNIVERSITY OF QUEENSLAND,SRA648474,,public,C6A72A2D665D111333FF60FA2EE402A7,214A98CBDF99B75A464F7A037C41A0BF
SRR6486513,2018-02-23 12:27:23,2018-02-23 10:53:50,98978,19050320,92885,192,9,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/486/SRR6486513.sralite.1,SRX3576384,UBA9142_library,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP130174,PRJNA417962,3,417962,SRS2846266,SAMN08017697,simple,1933926,Methylococcaceae bacterium,UBA9142,,,,,,,no,,,,,UNIVERSITY OF QUEENSLAND,SRA648474,,public,030D5B7210D07E47FD573B190DE227F0,CD6E6F63BDF19321BE27AB57918A6CCF
